customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00973,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.2,197.84,No
CUST-00974,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.4,4531.71,No
CUST-00975,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,53.8,2521.8,No
CUST-00976,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.76,962.23,Yes
CUST-00977,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,76.5,3473.49,No
CUST-00978,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.27,39.94,No
CUST-00979,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),42.14,1144.61,Yes
CUST-00980,Female,0,Yes,Yes,72,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),86.01,6210.57,No
CUST-00981,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,55.47,203.24,No
CUST-00982,Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),47.56,3388.21,No
CUST-00983,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.33,226.79,Yes
CUST-00984,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,83.38,1643.98,Yes
CUST-00985,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.31,489.0,Yes
CUST-00986,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.96,3815.55,No
CUST-00987,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),70.95,348.32,No
CUST-00988,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.71,4097.56,Yes
CUST-00989,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,101.66,18.0,No
CUST-00990,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),82.85,271.94,No
CUST-00991,Male,1,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,69.45,2483.83,No
CUST-00992,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.69,271.77,No
CUST-00993,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,42.53,2002.9,No
CUST-00994,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.64,90.01,No
CUST-00995,Female,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.12,767.14,Yes
CUST-00996,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),51.84,2255.87,No
CUST-00997,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,64.94,29.37,No
CUST-00998,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,62.53,2811.87,No
CUST-00999,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,65.16,272.14,Yes
CUST-01000,Female,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.33,233.57,No
CUST-01001,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.3,1651.58,No
CUST-01002,Female,1,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),78.11,2904.63,No
CUST-01003,Female,0,No,No,9,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,48.52,413.77,No
CUST-01004,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),50.53,2328.06,No
CUST-01005,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.54,2242.7,No
CUST-01006,Female,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,51.29,220.16,No
CUST-01007,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,80.13,4433.44,No
CUST-01008,Female,0,Yes,No,45,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),49.34,2142.41,No
CUST-01009,Female,0,No,Yes,37,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.25,2175.87,No
CUST-01010,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.54,4490.5,Yes
CUST-01011,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.13,658.45,No
CUST-01012,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),87.67,2919.54,No
CUST-01013,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,66.97,1889.78,No
CUST-01014,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.33,3405.19,No
CUST-01015,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,67.81,25.0,No
CUST-01016,Female,1,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,89.25,4983.5,No
CUST-01017,Male,0,No,No,1,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.48,91.23,No
CUST-01018,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,34.83,581.41,No
CUST-01019,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.94,437.8,Yes
CUST-01020,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.03,1844.8,Yes
CUST-01021,Male,1,No,Yes,51,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),19.05,903.23,No
CUST-01022,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.13,176.16,No
CUST-01023,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.33,105.62,Yes
CUST-01024,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),78.31,2388.66,No
CUST-01025,Female,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.17,3100.49,Yes
CUST-01026,Male,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.5,18.0,Yes
CUST-01027,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,104.7,2639.88,Yes
CUST-01028,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,74.63,3090.7,No
CUST-01029,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.87,2055.7,No
CUST-01030,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,71.52,4162.18,No
CUST-01031,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.13,73.35,No
CUST-01032,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.13,472.28,Yes
CUST-01033,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.87,60.82,Yes
CUST-01034,Male,0,No,Yes,54,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.53,3158.69,No
CUST-01035,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,51.77,691.11,No
CUST-01036,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),80.47,502.02,No
CUST-01037,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,74.84,349.28,No
CUST-01038,Male,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,51.49,2941.18,No
CUST-01039,Male,1,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.88,108.03,No
CUST-01040,Female,0,Yes,No,50,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,60.79,3020.68,No
CUST-01041,Female,0,Yes,Yes,0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.73,28.64,No
CUST-01042,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.6,417.69,Yes
CUST-01043,Male,0,Yes,No,38,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,41.27,1589.11,No
CUST-01044,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,38.2,2468.78,No
CUST-01045,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.34,4047.8,No
CUST-01046,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.5,936.27,No
CUST-01047,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,60.46,92.9,Yes
CUST-01048,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.0,1185.84,No
CUST-01049,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.93,2248.57,No
CUST-01050,Male,1,No,Yes,39,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),70.76,2749.39,No
CUST-01051,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),93.53,5185.19,No
CUST-01052,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.92,568.39,Yes
CUST-01053,Female,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.38,84.61,No
CUST-01054,Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.72,148.95,No
CUST-01055,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.46,4333.37,Yes
CUST-01056,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.28,252.19,Yes
CUST-01057,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.19,71.73,No
CUST-01058,Female,0,No,No,36,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),33.34,1226.04,No
CUST-01059,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.84,174.06,No
CUST-01060,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.17,511.77,No
CUST-01061,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.52,44.89,Yes
CUST-01062,Female,1,Yes,No,20,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),61.28,1201.0,No
CUST-01063,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),44.77,155.86,No
CUST-01064,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.36,2251.68,No
CUST-01065,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),62.07,4438.04,No
CUST-01066,Male,1,No,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,44.78,2455.3,No
CUST-01067,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,52.17,18.0,No
CUST-01068,Female,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.1,181.41,Yes
CUST-01069,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.79,350.8,No
CUST-01070,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,68.49,4692.61,Yes
CUST-01071,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,831.07,No
CUST-01072,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,63.18,1381.26,No
CUST-01073,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),56.97,1407.93,No
CUST-01074,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),65.67,238.09,No
CUST-01075,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.17,1271.82,Yes
CUST-01076,Male,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,79.33,5038.47,No
CUST-01077,Female,0,Yes,No,43,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.68,2546.74,No
CUST-01078,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),85.98,1940.52,No
CUST-01079,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),36.59,113.4,No
CUST-01080,Female,1,No,No,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.36,3195.9,No
CUST-01081,Female,1,Yes,No,17,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.0,824.63,No
CUST-01082,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.56,3693.82,No
CUST-01083,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.33,1935.79,No
CUST-01084,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.23,672.3,No
CUST-01085,Male,1,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.3,94.63,Yes
CUST-01086,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.91,1776.92,No
CUST-01087,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,84.74,18.0,Yes
CUST-01088,Female,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.82,1697.6,No
CUST-01089,Female,1,No,Yes,17,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,47.81,932.18,No
CUST-01090,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,78.09,72.15,No
CUST-01091,Female,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.29,3737.77,No
CUST-01092,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,56.83,3348.56,No
CUST-01093,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,56.58,3018.6,Yes
CUST-01094,Male,0,Yes,No,60,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,32.7,1956.31,No
CUST-01095,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),74.35,2966.34,No
CUST-01096,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),58.84,636.3,No
CUST-01097,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.27,914.3,No
CUST-01098,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.37,2725.27,Yes
CUST-01099,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),52.17,3725.28,No
CUST-01100,Male,1,No,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.55,5254.66,No
CUST-01101,Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,72.27,2013.02,No
CUST-01102,Male,1,No,No,0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.14,18.0,No
CUST-01103,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,43.59,18.0,Yes
CUST-01104,Male,0,Yes,No,9,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),41.16,437.31,No
CUST-01105,Male,1,No,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.54,405.72,No
CUST-01106,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,46.05,36.77,No
CUST-01107,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.16,102.74,Yes
CUST-01108,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),71.37,4474.9,No
CUST-01109,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.0,508.16,Yes
CUST-01110,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.15,509.39,Yes
CUST-01111,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,29.27,55.59,No
CUST-01112,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),63.06,4481.46,No
CUST-01113,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.16,116.42,Yes
CUST-01114,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),77.73,4068.78,No
CUST-01115,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.52,1225.2,No
CUST-01116,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.74,4008.29,Yes
CUST-01117,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.45,146.07,No
CUST-01118,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),46.73,543.79,No
CUST-01119,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,66.7,4840.89,No
